entrez	symbol	logFC	pvalue	padj
7752	ZNF200	-0.2501321904610259	1	1
7753	ZNF202	-0.03866184146076264	1	1
7755	ZNF205	-0.020163215914227723	1	1
7756	ZNF207	-0.4517110805323345	0.2795876739469772	0.49387567639492885
7757	ZNF208	-0.0044628061381565155	1	1
7760	ZNF213	-0.04819840086925179	1	1
7761	ZNF214	0.08103407022438387	1	1
7762	ZNF215	1.2845327991403217	0.05809816774790523	0.13624227475152564
7763	ZFAND5	-0.8373123017113456	1.5539393839756612e-7	2.6797500138404197e-6
7764	ZNF217	0.60630954355425	0.2828387904567406	0.49869817215350276
7766	ZNF223	-0.39945999751683803	0.7026578020728342	1
7767	ZNF224	0.7362799839569063	0.27070446025178135	0.48108989830026233
7768	ZNF225	0.6309167651365334	0.25048321130540074	0.451710731179044
7769	ZNF226	-0.44380734048877124	0.5830405172722118	0.891993107003102
7770	ZNF227	0.2250551436314635	1	1
7772	ZNF229	-0.04477696838343527	1	1
7773	ZNF230	-0.07332767995735007	1	1
7775	ZNF232	-0.4789417249289933	0.4132794767006712	0.6798261011923982
7776	ZNF236	0.44892926994462196	0.41779348311248965	0.6857167028152298
7779	SLC30A1	-0.788004039937417	0.09925697956288956	0.21121323513655407
7780	SLC30A2	1.1424803162407144	0.025061516832511635	0.06807214891968072
7781	SLC30A3	1.5701825555823652	0.030568282488499632	0.08023507305881927
7782	SLC30A4	0.3100594757077144	0.9670698361167586	1
7784	ZP3	2.03016229747717	0.016478718040167876	0.04824470064707659
7786	MAP3K12	0.2275023169088849	1	1
7789	ZXDA	0.9662612311647768	0.1302580730392872	0.264179732798616
7798	LUZP1	0.27289449061040033	1	1
7799	PRDM2	-0.19285449773613428	1	1
7802	DNALI1	-0.14122443415191235	1	1
7803	PTP4A1	-0.9260765728296446	4.030304694684082e-14	4.243104782563401e-12
7804	LRP8	-0.02177028890980405	1	1
7805	LAPTM5	0.018616550733359476	1	1
7809	BSND	5.4627636493164315	4.1104915730625224e-5	3.282158155570894e-4
7812	CSDE1	-0.7694988264695944	7.232753915231248e-5	5.284277114472907e-4
7813	EVI5	0.9983056125944602	2.0026008277631056e-4	0.0012449590501736035
7818	DAP3	0.03849579349496778	1	1
7827	NPHS2	2.0554843337904387	0.01318039511391171	0.040133969561608814
7832	BTG2	-0.7060428769864275	0.1468760935245508	0.2917018510896946
7837	PXDN	0.3084960858980513	1	1
7840	ALMS1	0.5516679620652052	0.07503089705242093	0.1678014411402841
7841	MOGS	-0.23214611887509753	1	1
7844	RNF103	-0.30208460250639135	1	1
7846	TUBA1A	-0.7405450579247135	0.011830167435982109	0.036654979289177866
7849	PAX8	3.5602149741817137	2.237997019462757e-4	0.00136412386724272
7850	IL1R2	3.3398493128445574	9.916427231996005e-4	0.004723988502192486
7851	MALL	5.128125285350498	5.143977479106459e-6	5.551593531525659e-5
7852	CXCR4	0.5989000615667254	0.42636854669824265	0.696965772787687
7855	FZD5	1.4756112690200518	4.2909071172228297e-4	0.002351622599173449
7857	SCG2	-0.880835869735763	6.125220087727592e-6	6.413990022148819e-5
7862	BRPF1	0.08069366859029989	1	1
7866	IFRD2	0.3769882479485039	0.7614569725306527	1
7867	MAPKAPK3	0.03699482127786447	1	1
7869	SEMA3B	0.7015547359125406	0.11730943200377277	0.24209226700690378
7871	SLMAP	-0.19400317372786882	1	1
7873	MANF	-0.3392217245572465	0.9049672942446886	1
7874	USP7	-0.12007295973101749	1	1
7879	RAB7A	-0.5914486010463569	0.024459029025687525	0.06674639745768221
7881	KCNAB1	0.332341477595211	0.8940005414215969	1
7884	SLBP	-1.2109406577972242	1.4251985711389683e-8	3.2940703747422736e-7
7903	ST8SIA4	0.11649048823877439	1	1
7905	REEP5	-0.7414681919014591	1.784503281050618e-6	2.2286180952432867e-5
7913	DEK	-0.7706483829379671	3.306662763792848e-4	0.0018909584778495983
7915	ALDH5A1	-0.36941049732302167	0.6945910279890316	1
7941	PLA2G7	2.184836353992195	0.0029572952192975076	0.011765335501832739
7942	TFEB	0.8273795323227547	0.23533127514351593	0.4292599812997573
7957	EPM2A	-0.12862129879730336	1	1
7965	AIMP2	-0.21871236941164576	1	1
7975	MAFK	-0.07667984522199493	1	1
7976	FZD3	0.1901217657096102	1	1
7980	TFPI2	-0.06043257599936995	1	1
7982	ST7	-0.5103475862532508	0.2299870740745511	0.4210597193038647
7988	ZNF212	0.05832113402089896	1	1
7991	TUSC3	-0.9367223824672601	9.55237738122097e-8	1.7689961137993735e-6
7993	UBXN8	-0.2818173512942786	0.9876652753191532	1
7994	KAT6A	-0.26568676700643745	1	1
8000	PSCA	1.1200017607715178	0.09927267461316527	0.2112252866466055
8001	GLRA3	0.18138184161481355	1	1
8013	NR4A3	-0.20580526535078855	1	1
8019	BRD3	0.1871895566129732	1	1
8021	NUP214	0.525545747482344	0.11845365797483715	0.24409475653926122
8022	LHX3	3.3423668666713158	0.0020244995622804842	0.008611400722127162
8027	STAM	-0.6361030842217479	0.015208550149463174	0.045230399992527766
8028	MLLT10	-0.12836760613108267	1	1
8029	CUBN	1.2341058713589927	5.091012110592236e-4	0.0027110862670872565
8030	CCDC6	-0.41946441530460915	0.3079361967274948	0.5330843178733973
8031	NCOA4	-0.8500758051049603	1.2335591730184923e-8	2.9282775588587795e-7
8034	SLC25A16	-0.18444542267661793	1	1
8036	SHOC2	-0.5051430024697272	0.1493996288885943	0.29598782328549506
8038	ADAM12	2.5613009617216638	5.541208055979776e-12	3.2959230742008524e-10
8048	CSRP3	2.597796414936557	0.002255950787135295	0.009419040437436696
8050	PDHX	-0.7814548575068705	0.0011068968716535892	0.005176992565423806
8061	FOSL1	0.8389774111209899	0.25557203226115593	0.4591182246643545
8065	CUL5	-0.41357995083757726	0.376968727474536	0.6312913801927897
8073	PTP4A2	-0.6634990051213204	9.025951810086721e-5	6.383958391440578e-4
8074	FGF23	4.7294834359817575	1.8868035151669387e-13	1.634919128203912e-11
8076	MFAP5	4.306496552403827	1.8008515052183663e-13	1.5865577110409172e-11
8078	USP5	-0.6148354183777203	0.004216177551157454	0.015765979127392433
8079	MLF2	-0.6920431968329982	0.0014164394507310194	0.006390518336102924
8082	SSPN	1.795614312234572	8.237459422610969e-5	5.905616125382927e-4
8086	AAAS	-0.0030654528172133896	1	1
8087	FXR1	-0.4589170932626304	0.16513244781179878	0.32161953761217604
8089	YEATS4	-0.7102542646371341	0.043385373711099094	0.10717062750597167
8091	HMGA2	1.93657114508236	0.01049990149089023	0.03322601830360455
8092	ALX1	2.5390288726221404	0.012701209737242591	0.03893385823662542
8099	CDK2AP1	-0.6059882784082479	0.312244345425932	0.5392927857412093
8100	IFT88	0.08995518706959194	1	1
8106	PABPN1	0.838089676612985	0.013765999192921966	0.04164012052954531
8110	DPF3	1.7440132679993852	0.005626581099002499	0.01995843861532962
8111	GPR68	-0.06905220632912218	1	1
8115	TCL1A	2.3517212739255338	0.015791898870553173	0.046635935851103455
8120	AP3B2	0.253514475966904	1	1
8125	ANP32A	-0.6668218120157259	0.004259039141246122	0.015900412793985522
8128	ST8SIA2	0.20092620080693357	1	1
8131	NPRL3	0.24481255047048747	1	1
8139	GAN	0.8021654588987986	0.04662466418830256	0.11366550065403482
8140	SLC7A5	-0.27816439872879006	1	1
8153	RND2	-0.12943846131105324	1	1
8161	COIL	-0.6706950199171624	0.019608200656701904	0.05558461803741536
8165	AKAP1	-0.04816941523658394	1	1
8170	SLC14A2	4.916783346974342	3.930787630452498e-30	1.1823809192401113e-26
8174	MADCAM1	0.8730170238754341	0.1644499890048837	0.3206165711561881
8175	SF3A2	0.702683886835067	0.003896336902559788	0.01476093375680081
8178	ELL	0.7701607064651822	0.06043017730667591	0.14044346725931212
8187	ZNF239	0.13344198644479632	1	1
8189	SYMPK	-0.0611658746343121	1	1
8190	MIA	0.15687010642664517	0.5032038060121835	NA
8192	CLPP	-0.43656185761977273	0.44363967419417066	0.7185044981026427
8193	DPF1	0.12836866330804075	1	1
8195	MKKS	-0.5546315618404883	0.15244241365606662	0.30096835086189766
8200	GDF5	0.33049801317225164	0.7079190418397573	1
8202	NCOA3	0.1739798486304255	1	1
8204	NRIP1	-0.416104069750936	0.5230712963348247	0.8180176185105518
8208	CHAF1B	0.6672481787443992	0.16924452711943663	0.32810616866950576
8214	DGCR6	-0.7828548869994859	0.010086250065114604	0.03218794807078708
8216	LZTR1	0.5188380442958842	0.1186585312722846	0.2444690836075562
8218	CLTCL1	0.33852611753375045	0.879368903673749	1
8224	SYN3	0.8073777369393476	0.028903006308416957	0.07659933301825393
8225	GTPBP6	NA	NA	NA
8227	AKAP17A	NA	NA	NA
8228	PNPLA4	-0.6786504794213537	0.03652420418228108	0.09303818573216918
8233	ZRSR2	-0.026855084467801382	1	1
8237	USP11	-0.22225491095032793	1	1
8239	USP9X	-0.005839888133853521	1	1
8241	RBM10	-0.15018389437059818	1	1
8242	KDM5C	-0.15271745080914206	1	1
8243	SMC1A	0.10355733770452279	1	1
8260	NAA10	0.0853323815265479	1	1
8263	F8A1	-0.12602688550488206	1	1
8266	UBL4A	-0.7934512531864508	0.002890049675213422	0.011544846511343923
8269	TMEM187	-0.8719042941884242	0.16470822533742305	0.3210605806984614
8270	LAGE3	-0.6440453780771299	0.1163141294357522	0.24034448571140318
8273	SLC10A3	-0.52172348223702	0.3651779241772808	0.615085702861917
8277	TKTL1	3.413922655917008	0.001652424923330128	0.007289641564139781
8284	KDM5D	0.38268652936560715	0.6688195997602753	0.992715740346282
8287	USP9Y	0.3561049433526516	0.7523161785586339	1
8288	EPX	0.9506716730329118	0.07533033877134378	0.16834595767028387
8289	ARID1A	-0.03741014635683979	1	1
8291	DYSF	2.872686568111693	6.578765489628655e-7	9.378638195641229e-6
8292	COLQ	0.8936014210652394	0.030161879709960426	0.07932906494278423
8295	TRRAP	0.389274537318214	0.44709310263005314	0.7231519718066062
8301	PICALM	-0.5101720257163282	0.0430418570445546	0.1064344500211558
8302	KLRC4	0.791642196420211	0.049001640972374694	NA
8303	SNN	-0.3944939222326488	0.45552325112435815	0.7339121260750238
8309	ACOX2	0.2964642635658049	0.8567166352542039	1
8310	ACOX3	0.6369923921586644	0.10904112066682595	0.2279104463729092
8312	AXIN1	-0.21907118380595228	1	1
8313	AXIN2	0.21999477591569064	1	1
8314	BAP1	-0.1413577801676289	1	1
8315	BRAP	-0.32730839922019705	0.9250309613286275	1
8317	CDC7	-0.37402079760824847	0.7526949823443914	1
8318	CDC45	3.4328495229143843	2.8859583991662594e-7	4.586169060592057e-6
8320	EOMES	4.052224615409375	8.129978433285928e-17	1.661988600886102e-14
8321	FZD1	-0.5265965135154393	0.12163218662603453	0.24949706006797695
8322	FZD4	1.4207284934144484	3.6428325652051255e-5	2.962668307955161e-4
8323	FZD6	-0.8070890773891836	0.1779900334921475	0.34188634785720284
8324	FZD7	0.737915838665172	0.3078263358488246	0.532981771863568
8325	FZD8	0.005349523616160654	1	1
8326	FZD9	0.04116105659112722	1	1
8328	GFI1B	2.644442309787966	0.010129631031854842	0.03230190989046427
8372	HYAL3	0.29568884664232276	0.9174605216839672	1
8379	MAD1L1	0.08976421271429441	1	1
8382	NME5	-0.24789540134246327	1	1
8383	OR1A1	1.1458841217999427	0.04431087104159242	0.10907961294380678
8386	OR1D5	2.1319554966928194	0.024841614518669442	0.06759692883239904
8387	OR1E1	0.5337994856988193	0.0854370355055226	0.1863437144814879
8388	OR1E2	1.7873657026041219	0.04124616646682013	0.10296138483999581
8390	OR1G1	1.4570265472757873	0.04152018673523992	0.10349817117286748
8392	OR3A3	0.5612289673608285	0.17707945407343192	NA
8394	PIP5K1A	0.07500975047452056	1	1
8395	PIP5K1B	-0.5513969907782795	0.48196503019607456	0.7670059463236752
8398	PLA2G6	0.31671220590591254	0.9559990615466154	1
8402	SLC25A11	-0.8490239025606022	3.192666080757709e-5	2.6550069903805027e-4
8403	SOX14	3.1572816217214883	3.4314922007804585e-4	0.0019501619373720198
8404	SPARCL1	-0.5082680676152822	0.5504513400658622	0.8521987891333093
8405	SPOP	-0.9188427202027237	3.781483384188304e-4	0.0021125740020554243
8406	SRPX	0.8926733388076165	0.1966114349049913	0.3704448024695018
8407	TAGLN2	-0.6801222932342811	0.08946717834191734	0.1935498723073473
8408	ULK1	0.3078216028679652	1	1
8409	UXT	-0.3363470530148917	0.8792881747371185	1
8411	EEA1	-0.10482933613077113	1	1
8412	BCAR3	0.1990282766534144	1	1
8416	ANXA9	0.2127736175168211	1	1
8417	STX7	-0.7837403254569197	1.95808512485646e-4	0.0012210541508423085
8419	BFSP2	0.7536625916249873	0.18755294550802842	0.35657921630853695
8424	BBOX1	2.1263514784690276	7.839620428585501e-4	0.003881284922273602
8425	LTBP4	0.7565634370556265	0.034994205098288274	0.08993506439027925
8427	ZNF282	-0.5902306678944548	0.058011842441623426	0.1361151498162272
8428	STK24	-0.3152912802065052	0.9868447906975459	1
8431	NR0B2	0.2773514318334121	0.8963149222054382	1
8433	UTF1	-0.12759833177746985	0.9558528473788621	NA
8434	RECK	0.4930443122617633	0.38434820188933233	0.6414231385417913
8435	SOAT2	3.6675669666037516	1.0646316794748804e-8	2.5766534072440326e-7
8437	RASAL1	1.249133582383843	0.012936911999005445	0.039558469220310574
8438	RAD54L	2.6666328473169996	8.364757237284374e-14	8.23029571907756e-12
8439	NSMAF	0.2522129937674958	1	1
8440	NCK2	-0.238343799909522	1	1
8443	GNPAT	-0.6615938862783057	0.07962629819469041	0.1761331373870576
8444	DYRK3	0.033514167736505174	1	1
8445	DYRK2	-0.3995621007355702	0.4973519706524711	0.7858504498017733
8446	DUSP11	-0.4672980592359866	0.44788122816935533	0.7242042036809971
8448	DOC2A	0.11763191416416446	1	1
8450	CUL4B	-0.3797889269465103	0.5885043425587803	0.8983287978046743
8451	CUL4A	-0.10953776589665211	1	1
8452	CUL3	-0.23608122996565997	1	1
8453	CUL2	-0.03616383184738119	1	1
8454	CUL1	0.2867990879911442	1	1
8455	ATRN	-0.16750596055637018	1	1
8456	FOXN1	3.115032848449785	0.002334499304470049	0.009701049408904944
8458	TTF2	1.176947750028911	0.0032563271699846516	0.012723181460604346
8459	TPST2	-0.6369585015694899	0.22637424840100143	0.41567421072045746
8460	TPST1	-0.589682263816916	0.07292980340199985	0.16409595430994967
8462	KLF11	-0.1988054635652493	1	1
8463	TEAD2	1.780363532952121	2.860230136127437e-4	0.001672452256214921
8464	SUPT3H	0.21072198007493623	1	1
8467	SMARCA5	-0.4121854216544526	0.27691650441295884	0.4901414296564977
8468	FKBP6	3.7087799642126176	5.611876369695229e-5	4.278247365844104e-4
8470	SORBS2	-0.05045016343923938	1	1
8471	IRS4	-0.28453371404849953	1	1
8473	OGT	-0.16246332942880332	1	1
8476	CDC42BPA	0.1884233644054613	1	1
8477	GPR65	5.240555932683302	1.4871406250794686e-9	4.460574501662862e-8
8479	HIRIP3	-0.30200415234605194	1	1
8480	RAE1	-0.8982877584498563	5.2180835874005415e-6	5.61717627895224e-5
8481	OFD1	0.22837132547863642	1	1
8483	CILP	-0.029670146777986125	1	1
8484	GALR3	-1.9562998808217972e-4	1	1
8487	GEMIN2	-0.1596226380364973	1	1
8490	RGS5	2.28259191380147	4.85774179637684e-10	1.699365731124553e-8
8491	MAP4K3	-0.4596251253128695	0.20246987647964884	0.379423791309673
8492	PRSS12	0.7727681543542653	0.20713315143965239	0.3865800067996207
8493	PPM1D	-0.6218981968026083	0.1318427279572207	0.2668025449175626
8495	PPFIBP2	1.132318225114252	0.0022650901330635085	0.009451791090326048
8496	PPFIBP1	-0.09094068214279709	1	1
8497	PPFIA4	0.8415651972725728	0.005892821371085553	0.020693670245092964
8498	RANBP3	-0.5329994775693312	0.059889181794941335	0.13944781730336003
8499	PPFIA2	-0.0909281448125329	1	1
8500	PPFIA1	-0.01223481192238548	1	1
8501	SLC43A1	1.0576414857290688	0.14975214586903693	0.2965746034065502
8502	PKP4	-0.3417004753230819	0.85058332569523	1
8503	PIK3R3	-0.29523051381593124	1	1
8504	PEX3	-0.638559188577906	0.1149505734692139	0.2379681395750038
8505	PARG	-0.3683265412433784	0.7743878201224991	1
8506	CNTNAP1	0.5822555365164187	0.027024375309431074	0.07255198859051137
8507	ENC1	-0.3661234420633337	0.7350744692024673	1
8508	NIPSNAP1	-0.5896701142847748	0.03374762004651322	0.08722104918367281
8509	NDST2	0.3290430405871223	0.9353966787974688	1
8510	MMP23B	-0.11411332356520583	0.8264126996745502	NA
8513	LIPF	2.419634998315065	0.013457661889634084	0.04081298123982936
8514	KCNAB2	-0.019729696105540723	1	1
8515	ITGA10	1.576495361700206	1.8354049384486772e-4	0.0011553448844237773
8516	ITGA8	3.155660183204022	4.821288933360346e-6	5.25178788312651e-5
8517	IKBKG	0.07200307181805694	1	1
8519	IFITM1	0.21403322648481662	0.8178138857021828	1
8520	HAT1	-0.704979525865615	0.18752820089771166	0.35656436681435943
8521	GCM1	2.280301188535959	1.9071130813121587e-4	0.0011940580743416238
8522	GAS7	0.23825638729086573	1	1
8525	DGKZ	0.18439465367524052	1	1
8526	DGKE	-0.12015372437371279	1	1
8528	DDO	4.000727959393181	1.2476799015033226e-6	1.6327624615322536e-5
8529	CYP4F2	3.705062326252464	1.7816054745395634e-4	0.0011258548881123963
8530	CST7	1.1827479548527713	0.11364706199322734	0.23573564548609938
8532	CPZ	1.6852040368459174	0.02652079396309006	0.07142771011599185
8533	COPS3	-0.679900290576446	0.007470764861791449	0.025172735626481157
8534	CHST1	-0.174811132097513	1	1
8535	CBX4	-0.8455821796564543	0.012351760257119895	0.038045445285827456
8536	CAMK1	-0.1217434361579849	1	1
8537	BCAS1	4.61152803671631	1.3728009225444437e-17	3.321599319092642e-15
8538	BARX2	2.4815656464627143	0.014309427243592965	0.043030462730804554
8539	API5	-0.5249368620858754	0.17929637496686698	0.3439876511437222
8540	AGPS	-0.5868454588510463	0.059778817262589	0.1392711619352115
8541	PPFIA3	0.24642382300242954	1	1
8542	APOL1	3.9004152565368746	6.6148653287306195e-12	3.879738283057157e-10
8543	LMO4	-0.5157303377157629	0.1382893846583576	0.27742480263993435
8544	PIR	-0.35522701125414685	0.740596687894194	1
8545	CGGBP1	-0.6488560789384775	0.00384438112869547	0.014605941301254578
8546	AP3B1	-0.08242048528368595	1	1
8547	FCN3	3.651686696314813	6.448992134135708e-4	0.0033022854663512027
8548	BLZF1	-0.5210835519126106	0.3533069206410013	0.5986826429274846
8549	LGR5	1.4844486538797688	0.00485495422878034	0.017640365183985995
8550	MAPKAPK5	0.2671990103078155	1	1
8553	BHLHE40	-0.5263696374464091	0.3796812495459328	0.6350439582523759
8554	PIAS1	-0.7716117156345429	0.032615889707807454	0.0847583566606819
8555	CDC14B	0.6078291890195421	0.09808975074216861	0.20917336354335653
8556	CDC14A	1.073528569052288	0.058285500080119824	0.13662022594756795
8557	TCAP	0.6477317429647236	0.32264996304172017	0.5549516109954632
8558	CDK10	0.5910253522544447	0.04576310568720588	0.11200603898056574
8559	PRPF18	-0.44403168327779846	0.5029198690827179	0.7933978244853306
8560	DEGS1	-0.586586684356764	0.07686785525530822	0.1711100074273993
8562	DENR	-0.38095002083259905	0.5634614189567735	0.868602653016606
8563	THOC5	0.4701031286751749	0.4910804610834286	0.778218573686511
8564	KMO	3.3837253372011764	4.428536693090194e-6	4.895761074784731e-5
8566	PDXK	0.09154938499097867	1	1
8567	MADD	-0.12236342522567828	1	1
8568	RRP1	-0.09984465323646263	1	1
8569	MKNK1	0.10072666485881748	1	1
8570	KHSRP	-0.30767711359999406	0.9930083426035878	1
8572	PDLIM4	0.25552219737039616	0.9727736003022213	1
8573	CASK	0.018142442027433415	1	1
8574	AKR7A2	-0.2404717197116215	1	1
8575	PRKRA	-0.6687579423524489	0.0294877488950491	0.07790389469688254
8576	STK16	-0.484983966462124	0.30446150162135205	0.5288081644922205
8577	TMEFF1	-0.5976964908564238	0.31085071527247127	0.5372904827431584
8581	LY6D	2.05075450303849	0.025849917510851087	0.06985316518332654
8590	OR6A2	2.9170587521986655	0.019050263148447384	0.0543158213749097
8600	TNFSF11	2.984609230001686	0.003620231390620174	0.01391268336574163
8601	RGS20	2.3096837527374947	0.006391769379478509	0.022172173979291512
8602	NOP14	0.009230948135612711	1	1
8603	FAM193A	0.29250671590022737	1	1
8604	SLC25A12	-0.2464533180066871	1	1
8605	PLA2G4C	-0.11752750220332539	1	1
8608	RDH16	1.854227739021329	0.005470940893580725	0.019498329630202392
8609	KLF7	-0.2252836929674348	1	1
8614	STC2	0.9876813092594672	0.034816925360028936	0.08954503241489792
8615	USO1	-0.318961605913335	0.9673872004782654	1
8618	CADPS	-0.1311496284111942	1	1
8620	NPFF	0.5231409577242323	0.5423678361631413	0.8423142910643977
8621	CDK13	-0.09107250137486893	1	1
8622	PDE8B	0.5221140482975796	0.4286808794383503	0.6998220342265393
8623	ASMTL	NA	NA	NA
8624	PSMG1	-0.4118334485843021	0.5517713014619432	0.8537068501420146
8625	RFXANK	-0.2486184169187911	1	1
8626	TP63	4.1058815690776544	1.1968279595245966e-11	6.579741387924257e-10
8629	JRK	1.299173918032177	0.05545094598470446	0.13112928107074764
8630	HSD17B6	1.2949560138022236	0.09220990031599921	0.19832192656319503
